smiles,neg_log2_mic
COc1ccc2nccc(-n3cc4c(n3)CCN(C(=O)c3ccc5c(c3)NC(=O)CS5)CC4)c2n1,-1.0
COC1CN(c2nc(C(=O)NCCN3CCOCC3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,2.0
CCCCC(CN(O)C=O)C(=O)N1CCCC1c1nnc(CCC)s1,-4.0
COCC(O)CN1CC2C(C#Cc3ccc(-c4cc(Cn5ccnc5C(C)O)on4)cc3)C2C1,1.0
CCS(=O)(=O)C1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2CC1,4.058893689053568
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(-c4nn(CCC(=O)c5ccccc5)c(=S)o4)cn1c23,-0.0
CCN(CC)[c+]1sc2c(s1)C(c1ccc(Cl)cc1)Oc1ccc(Br)cc1-2,-1.9634741239748859
O=C(C=Cc1c(Cl)cccc1Cl)c1ccc[nH]1,-3.963474123974886
CCCc1ccc(C)c(Oc2ccc(Cl)cc2NC(=O)c2cc(Cl)cc(Br)c2O)c1,-3.0
O=C(Cn1ncc2cc([N+](=O)[O-])ccc21)NN=Cc1ccccc1Br,-4.169925001442312
CCSc1ccc(OCc2nnc3sc(-c4ccc(C)cc4)nn23)cc1,-2.643856189774725
CNC(C)C1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C(F)(F)F)C1,2.321928094887362
N#Cc1ccc2ccc(=O)n(CCCNC3CCC4C(C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2c1,5.965784284662087
Cc1c(CNC(C)c2ccccc2)cc(-c2ccc(Cl)cc2)n1-c1ccc(Cl)cc1,-4.0
Fc1ccc(CCN2COc3c(cc(Br)c4cccnc34)C2)cc1,-4.643856189774724
O=C(C=Cc1ccccc1Br)c1ccc(-n2cccc2)cc1,-4.643856189774724
O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCC7CC(O)C(O)C7)nc56)(CC3)OC4)nc2N1,-3.0
COCCNC(=S)NCC1CN(c2ccc(-c3nnc4ncccn34)cc2)C(=O)O1,-4.0
C=CCn1cc(C=C(C(C)=O)n2cc([N+](=O)[O-])nc2C)c2ccccc21,-5.0
CCOC(=O)c1cc2c(cc1C(=O)NC1CCc3nn(-c4ccnc5ccc(OC)cc45)cc3C1)NC(=O)CS2,-4.0
CCCCC(CN(O)C=O)C(=O)N1CCCC1c1nnc(-c2ccc(C)cc2)s1,-4.0
Cc1ccc(C2=NOC(C#N)CC2)cc1C,-4.643856189774724
CC(=O)NC1=NN(C(C)=O)C2(S1)C1CCCC2C(c2ccc(F)cc2)NC1c1ccc(F)cc1,-3.643856189774725
CN(C)Cc1cc2cc3c(cc2n1C)COCc1c-3[nH]c(=O)c(C(=O)O)c1O,0.3584539709124763
CCCCCCCCN(Cc1cccc2ccccc12)C(=O)C(N)CCCCN,-2.321928094887362
Cc1c(NCc2nnc(-c3ccccc3Cl)o2)c(=O)n(-c2ccccc2)n1C,-2.0
CS(=O)(=O)c1ccc(OCc2nnc3sc(-c4cccc(Cl)c4)nn23)cc1,-3.643856189774725
O=c1[nH]sc2c1c(=O)c1cc(F)c(-c3ccc(CO)cc3)cc1n2C1CC1,4.058893689053568
Cn1cc(-c2ncc(CNC34CCC(CCc5c(F)cnc6ccc(=O)n(CCO)c56)(CC3)OC4)s2)cn1,-5.0
Cc1cc(C(=O)NCCNC(=N)N)ccc1NS(=O)(=O)c1cc(C(C)(C)C)cc(C(C)(C)C)c1,-5.0
Cc1cccc(OCCNC(=O)c2c(C)nc3ccc(C)cn23)c1,-5.0
CSc1ccc(Cc2nnc3sc(-c4ccc(-c5ccccc5C(F)(F)F)o4)nn23)cc1,-3.643856189774725
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CC(C(=O)N4CCC(NC(=O)CNC(=N)N)C4)N(C)C3)C(C)C12,5.058893689053568
O=C(Nc1cc(Br)ccc1C(=O)O)c1cccc(Oc2ccccc2)c1,-1.584962500721156
CC(C)(C)OC(=O)NCCCCCCn1[se]c2ccccc2c1=O,-2.0
Cc1ccc(C(C)C)cc1OC(=O)C1CSCN1C(=O)C(F)(F)F,-2.321928094887362
CNCC1=CCC(N)C(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(OC3OC(CN)C(O)C(O)C3N)C2O)O1,-3.0
CN(C)CC(=O)Nc1cc(F)c2c(c1O)C(=O)C1=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3CC1C2,3.0
COc1ccc2ncc(F)c(C(CC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)C(=O)O)c2n1,-5.0
CCN(CC)CC1CN(CC(=O)Nc2cc(C)nc3ccc(OC)cc23)C(=O)O1,1.3219280948873622
CC(=NNC(=N)N)c1cnn(-c2ccc(C#CC3CC3)cc2)c1C,-3.0
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(C(C)N)=CCC3N)C2O)OCC1(C)O,2.0
Cc1cc(-c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)ccn1,5.058893689053568
CC(=O)Nc1cc(C(=O)Nc2cc(C(=O)Nc3nc(C(=O)NCCCN(C)C)c(CCC(C)C)s3)n(C)c2)n(C)c1,-5.0
O=c1c2ccccc2[se]n1CCCn1ccnc1,-4.0
CC(=O)c1cc2cc([N+](=O)[O-])ccc2n(N=Cc2cccc([N+](=O)[O-])c2)c1=O,-0.6780719051126377
O=C(O)c1cn(CCO)c2cc(N3CCNCC3)c(F)cc2c1=O,1.3584539709124763
NC1CCN(c2c(F)c(O)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,6.265344566520995
COc1cc(O)c(-c2cc(O)c(Cl)c3cc4c(c(O)c23)C(=O)c2c(O)cc(O)cc2C4(C)C)c(C)c1Cl,-1.6461626571578936
CCCCCCCCCCCCCC(=O)NC(CCCCN)CN1CC(=O)N(C2CCCCC2)C1=O,-3.643856189774725
COc1ccccc1NC(=O)CSC1=CC(=O)c2ccccc2C1=O,-2.643856189774725
CCCCCCCCOC(=O)c1ccncc1,-3.584962500721156
CC(=O)NCC1CN(c2ccc(-c3ccnc(N)c3)c(F)c2)C(=O)O1,-3.0
CCCCCCCCCCCOC(=O)CC(C[N+](C)(C)C)OC(=O)CC(C)C,-4.643856189774724
CCOC(=O)ONC(=O)CC(c1ccccc1)c1ccccc1,-0.0
CCCCCCCCCCNC(=N)NCCCCN(C)C,3.0
O=C(Nc1ccc(Cl)c(C(=O)c2ccc(Cl)cc2)c1)c1cc(Cl)ccc1O,-3.0
Cc1ccc(-c2nnc(COc3cc(=O)oc4ccccc34)[nH]2)cc1,-3.643856189774725
COc1c2c(c(O)c3cc(CN4CC(F)C4)ccc13)C(=O)C1=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3CC1C2,-1.0
O=C(NCCc1c[nH]c2ccccc12)Nc1cc(Cl)c(Br)c(Cl)c1,3.0
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,6.965784284662087
CC(O)C1C(=O)N2C(C(=O)O)=C(SC(=S)N3CCCC3)C(C)C12,-2.643856189774725
CCCCCCCCCCCCn1c(CCCCCC)cnc1N,-1.0
CC1COc2c(NC(=O)C3CCC(COc4ccccc4)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,-3.0
O=C(O)CCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,-4.0
O=C(c1cccnc1Cl)N1CCN(c2ccc(N3CC(Cn4ccnn4)OC3=O)cc2F)CC1,-3.0
COc1ccc(C2=NN(C(=O)COc3ccc(Cl)cc3Cl)C(O)(c3cc(F)c(Cl)cc3Cl)C2)cc1,-3.643856189774725
CCc1ccsc1-c1ccc(O)c(O)c1,-2.321928094887362
CCNCC1CCN(c2cc3c(c(C)c2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,1.3219280948873622
CC(=NNC(=N)N)c1cnn(-c2ccc(C#Cc3ccccc3)cc2)c1C,-1.0
Sc1nnc(COc2cccc3c2c2ccccc2n3Cc2nnc(S)o2)o1,-5.0
NCCNC(=O)C(CN)(Cc1ccccc1C(F)(F)F)Cc1ccccc1C(F)(F)F,-5.0
Nc1nc(C(=NOCc2cc(=O)c(O)cn2O)C(=O)NC2C(=O)N3C(C(=O)O)=C(Cl)CSC23)cs1,3.0
CC1(O)CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,1.0
Nn1c(Sc2ccc(C(Cl)(Cl)Cl)cc2)nnc1-c1ccccc1,-2.321928094887362
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)NCCC(=O)NCCO)C3)C(C)C12,4.351074440546879
CC1(CO)CC1C#CC#Cc1ccc2c(=O)n(CCC(C)(C(=O)NO)S(C)(=O)=O)cnc2c1,3.9885043611621707
CN(CCO)CC1CN(c2ccc(-n3cc(-c4ccccn4)cn3)c(F)c2)C(=O)O1,-5.0
CCOC(=O)CSC1=C(NC(C)C)C(=O)c2ccccc2C1=O,-4.643856189774724
COC(=O)c1nnn(CC(=O)Nc2c(C(C)C)ccc3c2CCC2C(C)(C(=O)OC)CCCC32C)c1C(=O)OC,-4.643856189774724
CCOC(=O)C[n+]1c(I)c(I)n(C)c1C,-4.643856189774724
CC(C)C(ON=C(C(=O)NC1C(=O)N(OS(=O)(=O)O)C1(C)C)c1nc(N)sc1Cl)c1cc(=O)c(O)cn1O,4.058893689053568
CC(O)C1C(=O)N2C(C(=O)[O-])=C3C(CCCC3N(C)C(=O)NCCO)C12,3.0588936890535687
COc1ccc(-c2nn(-c3ccccc3)cc2C=NNC(=O)c2cccc(-n3cc(-c4ccccc4)nn3)c2)cc1OC,-1.0
Cc1ccc(-c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)c(C)n1,1.0
O=C(Sc1nnc(-c2ccccc2OCc2cn(-c3ccccc3)nn2)n1Cc1ccccc1)c1ccccc1,-3.321928094887362
COc1c(N2CCNCC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,5.321928094887363
O=c1c2ccccc2nc(C=Cc2ccc(Cl)cc2)n1-c1cccc(O)c1,-4.0
CC(O)C1C(=O)N2C(C(=O)O)=C(CN(C)CCC(N)=O)SC12,1.0
COc1cc(-c2nnc(-c3c(-c4ccccc4)nn(-c4ccccc4)c3C)o2)cc(OC)c1OC,-4.321928094887363
CC([O-])C1C(=O)N2C(C(=O)[O-])=C(CSC(=S)N3CC[N+](C)(C)CC3)SC12,-1.0
C[S+]([O-])C1CCC2CN1C(=O)N2OC(F)C(=O)[O-],-4.0
CC1=CCC(c2cccs2)OC1=O,-3.584962500721156
Fc1cc2c(c3ncccc13)OCN(Cc1ccc(Cl)cc1)C2,-2.643856189774725
Cc1c(N2CCCCC2)c(F)cc2c(=O)n(N)c(=O)n(C3CC3)c12,2.0
CCOC(=O)C1(C)Oc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OC)nc56)(CC3)OC4)nc2NC1=O,-3.0
Cc1c2ccccc2nc2c1c(C(F)(F)F)nn2CC(=O)NC1CCCCC1,-2.963474123974886
Oc1ccc(-c2ccc(F)cc2F)cc1-c1nnc(Nc2ccccc2)s1,-4.965784284662087
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(C3CC3)OCC12)c1ccc(O)cc1,-2.0
CC(O)C1C(=O)N2C(C(=O)O)=C(c3cn4cnc(C(=O)c5ccncc5)c4s3)C(C)C12,-1.0
CC1C(NC(=O)C(=NOCc2cn(C)nn2)c2csc(N)n2)C(=O)N1S(=O)(=O)O,-2.0
CC1CN=C(c2ccc3cc(-c4ccc(-c5cc6ccc(C7=NCC(C)CN7)cc6o5)cn4)[nH]c3c2)NC1,1.8889686876112561
O=C(O)c1nccn1CCc1ccc(-c2cccs2)cc1,2.0
CCn1cc(C(=O)OCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cc4cccs4)C3SC2)c(=O)c2cc3c(cc21)OCO3,-0.0
O=C(Nc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1Cl)c1cc(Cl)ccc1O,-3.0
CC(C)(C)NC(=O)NCCc1c[nH]c2ccccc12,-3.0
COc1ccc2c3c1OC1CC(OP(=O)(OP(=O)(O)O)N(CCCl)CCCl)C=CC31CCN(C)C2,1.2515387669959646
O=C1COc2cc(Br)ccc2N1Cc1ccccc1,-5.0
COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc2cc1F,-2.0
CCCCCCCCn1cc(COc2ccc(C(=O)C(C)c3ccc(CC(C)C)cc3)c(O)c2)nn1,-3.584962500721156
COc1ccc(-c2cnc3c(c2)CN(CCC(C)(C(=O)NO)S(C)(=O)=O)C3=O)c(F)c1,-5.0
OCCN1CCN(c2nc(Nc3ccc(F)cc3)nc(Nc3ccc(F)cc3)n2)CC1,-5.0
O=c1c2ccccc2nc(-c2ccc(Cl)cc2)n1Cc1ccccc1,-4.649615459063409
COc1ccc(COCC2C(O)CCC3(C)c4cccc(OC)c4CCC23)cc1,-4.643856189774724
CCCCC(CC(=O)NO)S(=O)(=O)C1CCCCC1,-3.0
N#CC(=Cc1c[nH]c2cc(Br)ccc12)S(=O)(=O)c1ccc(N)cc1,-5.0
CC1(C)C2CC=C(C3CC(=O)c4c(O)cc(O)cc4O3)C1C2,-1.6461626571578936
CC(C)CCOc1ccccc1-c1ccccc1OCc1cn(C(CCCCN)C(=O)NCC2CCCCC2)nn1,-5.0
COc1ncc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,-1.0
COc1ccc2[nH]c3c(=O)c4ccccc4c(=O)c=3sc2c1,-4.643856189774724
CCc1c(-c2ccc(N(C)C)c(C)c2)[nH]c(=O)c(C(=O)O)c1O,-0.6780719051126377
C=CCC[n+]1ccc(SCC(=O)OC2CC(C)(C=C)C(O)C(C)C34CCC(=O)C3C2(C)C(C)CC4)cc1,2.0
O=c1c(Cc2ccc(Cl)cc2Cl)nnc2scc(-c3ccc([N+](=O)[O-])cc3)n12,-3.643856189774725
O=C(NNS(=O)(=O)c1ccc(Cl)cc1)c1cccnc1Nc1ccc(F)cc1,-4.169925001442312
CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)CCO3,2.321928094887362
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NN=Cc4ccccc4)cn1c23,-0.0
CCNC(=O)Nc1nc2cc(-c3cccnc3)cc(C(=O)NCC)n2n1,-3.0
COc1c(Br)c(OC)c(C(C)=O)c2c1C=CC(C)(C)O2,-1.0908534304511135
COc1ccc(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)c(Cl)c1OC,-0.0
COc1ccc2nccc(CCN3CCC(NCc4ccc(Cl)cn4)CC3)c2n1,-3.0
CNc1cc(F)cc2cc(C(=O)Nc3ccc(C(=O)O)cc3CN(C)C3CCCCC3)c(=O)[nH]c12,5.058893689053568
CCOC1CN(CCCCn2c(=O)cc(Nc3ccc(C)c(CC)c3)[nH]c2=O)CCO1,-4.321928094887363
O=c1c2ccccc2nc2n1-c1ccc(Br)cc1C2=NN=C1C=C(O)CCC1,-3.643856189774725
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1C1OC(CO)C(O)C(N)C1O,1.3584539709124763
CC1Cn2cc(-c3nc4c(cc3F)C(=O)C(C(=O)O)CN4c3ccc(F)cc3F)cc2CN1,-4.0
O=C(O)c1ccc(CN2C(=O)SC(=Cc3ccc(F)cc3)C2=O)cc1,-2.0
O=[N+]([O-])c1ccc(S(=O)(=O)n2ncc3cc([N+](=O)[O-])ccc32)cc1,3.356975041986563
O=C(O)c1ccc(CN2C(=O)SC(=Cc3ccccc3)C2=O)cc1,-2.0
Cc1ncc([N+](=O)[O-])n1Cc1nnc(-c2ccc(F)cc2)o1,-3.643856189774725
CC(=O)Nc1ccc(S(=O)(=O)C(C#N)=Cc2cn(CCO)c3ccccc23)cc1,-0.0
COc1ccc2ncc(C(F)F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,-2.0
N#CC(=Cc1ccc(Cl)c(Cl)c1)CNC(=O)Nc1ccc(Cl)cc1Cl,-2.643856189774725
Cc1cccc(Cn2c(-c3cccc(NS(C)(=O)=O)c3)nc3ccccc32)c1,-4.0
Cc1ccccc1C1C(C#N)=C(N)OC(c2c[nH]c3ccccc23)=C1C#N,-4.700439718141092
Cc1ccnc2c([N+](=O)[O-])cc(Cc3cnc(N)nc3N)cc12,-3.321928094887362
C#CCCCCCc1cn(CCOc2ccc(-c3nc4ccc(N5CCN(C)CC5)cc4[nH]3)cc2)nn1,-4.0
COc1ccc(C2SCC(=O)N2NC(=O)c2cc(-c3ccc(Cl)cc3)n[nH]2)cc1OC,2.321928094887362
CC1=CC(=O)C(C)(O)C(=O)C1=CNc1ccc(C)cc1,-2.761285273361619
COc1c(N2CC3CC2CN3)c(F)cc2c(=O)c(C(=O)O)cn(-c3ccc(O)cc3)c12,4.321928094887363
CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1O,3.321928094887362
C=CCc1cccc(Oc2ccc(C(=O)CC)cc2)c1OCCCC[N+](C)(C)CC(=O)NCCCCCC,-5.0
CCn1cc(-c2nc(N=Cc3ccc(Cl)cc3Cl)n[nH]2)c(=O)c2ccc(C)nc21,5.011587974275212
CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(CN)C3)nc21,1.0
O=C1NC(=NO)C(c2ccc(O)c([N+](=O)[O-])c2)=C1c1ccccc1,-1.584962500721156
O=[N+]([O-])c1ccc(-c2nnc(-c3ccc4nc(-c5ccc(Br)cc5)c(Nc5ccccc5)n4c3)o2)cc1,-2.881664619320345
COc1cc2nc(SCc3cc(OC)c(OC)c(OC)c3)n(-c3ccc(Cl)cc3)c(=O)c2cc1OC,-3.0
COc1ccc2cc(C=C3SC(=S)N(CCC(=O)O)C3=O)c(Cl)nc2c1,-4.906890595608519
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C=O)CC3)cc21,1.3584539709124763
OC(CNCCc1c[nH]c2cc(F)ccc12)Cn1c2ccc(Br)cc2c2cc(Br)ccc21,-3.0
Nc1ncc2cc(-c3ccccc3-c3cccnc3)c(N)nc2n1,1.0
Cc1c(N2CC(F)C(C3CC3N)C2)c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3F)c12,8.380821783940931
C#CCNc1nc(NCCC2CCN(Cc3ccccc3)CC2)c(C#N)c(-c2ccccc2)c1C#N,-5.0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CN4C(=O)C(=O)c5cc(C)ccc54)C(C)C3)c(F)c21,2.0
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(OP(=O)(O)O)cc2)CC1,2.321928094887362
N#Cc1ccc2ccc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)C(O)C3)c2c1,1.0
CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCSCC4)cc3n21,2.321928094887362
CC(C)(O)C#CC#Cc1cc2c(s1)C(=O)N(CCC(C)(C(=O)NO)S(C)(=O)=O)C2,1.0
Clc1ccc(CN(CCBr)CCBr)c(Cl)c1,-1.0
O=c1[nH]sc2c1c(=O)c1cc(F)c(-c3cccc(F)c3)cc1n2C1CC1,3.0
Cc1ccc(-n2nc(C)n(-c3nnc(-c4ccccc4)s3)c2=O)cc1,-3.963474123974886
CSc1nccc(Sc2nnc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[nH]2)n1,-0.6780719051126377
Cc1cccc(-c2n[nH]c(=S)n2N=Cc2ccc(C=C3SC(=S)NC3=O)cc2)c1,-5.0
O=C1NN=C2C=C(c3cccs3)CC(c3cccc([N+](=O)[O-])c3)C12,-1.3219280948873624
CCCCCn1cc(C=C(C#N)S(=O)(=O)c2ccc(NC(C)=O)cc2)c2ccccc21,-4.0
Nc1cc2c(=O)c(C(=O)O)cn(C3CC3)c2cc1N1CCCC1,2.0
O=C(O)c1nccn1Cc1ccccc1,-3.0
NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1,2.9434164716336326
O=CN1C(c2ccccc2)CC(=O)C(Cc2ccccc2)C1c1ccccc1,-4.643856189774724
O=C(Cc1ccccc1)c1nnc(-c2cc(Br)c(Br)[nH]2)o1,-1.6438561897747246
NC1CCN2c3c(F)cc4c(=O)c(C(=O)O)cn(C5CC5)c4c3CNCC12,4.058893689053568
CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CC4CCC3CN4)nc21,2.9434164716336326
O=C1COc2ccc(N3CC(CCCNC4Cc5cccc(Cl)c5C4)OC3=O)nc2N1,2.0
CC(C)(C)c1cc(O)c(CN2CCCCC2)c2c1oc1c3ccc(O)cc3oc(=O)c12,-4.643856189774724
COc1ccc(CCN2CN=C(SCc3ccc(Cl)c(Cl)c3)NC2)cc1OC,-3.0
CCOC(=O)C(=CNc1ccc(Br)cc1)c1ccc(OCc2ccccc2)cc1,-0.6415460290875237
CCC1(C)CCCC2(C)C1CCC1(C)C2CC(OC(=O)CCC(C)C)C2(C)C(C(=O)O)=CCC12,-3.0
O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-4.0
COc1ccc2cc3[n+](cc2c1OCc1nc2ccccc2n1Cc1ccc(Cl)cc1)CCc1cc2c(cc1-3)OCO2,-1.0
CN(C(=O)C(N)CCCN)C(CCc1ccccc1)CCc1ccccc1,-5.0
CCCCCCCCCCOc1ccc(CNC(CO)(CO)CO)cc1,-5.0
CC(C)N1CC(C#CC#Cc2cc3n(c2)C(=O)N(CCC(C)(C(=O)NO)S(C)(=O)=O)C3)C1,2.0
C=C1COC2(CN(c3ncc(C(=O)O)s3)CCC2NC(=O)c2[nH]c(C)c(Cl)c2Cl)OC1,1.0
N=c1c(Cc2ccc(Cl)c(Cl)c2)c[nH]c(=O)n1-c1ccc(Cl)c(Cl)c1,-4.643856189774724
Nc1nc(N)c2cc(S(=O)(=O)c3cccc4ccccc34)ccc2n1,-4.643856189774724
O=C(NN=Cc1cnc[nH]1)c1cnc2c(C(F)(F)F)cccc2c1O,2.321928094887362
N=C(N)c1ccc2[nH]c(-c3ccc(OCc4cn(Cc5ccccc5)nn4)cc3)nc2c1,-4.0
CC(C)(CC(=O)NCCn1[se]c2ccccc2c1=O)C(F)(F)F,-3.0
Nc1c(-c2nc3ccccc3s2)c(-c2ccc(Cl)cc2)nc2nc(NN=Cc3cccc(Cl)c3)[nH]c(=O)c12,-4.643856189774724
O=C1Nc2ccc(Cl)cc2C1=NN1C(=O)C(Cl)C1c1ccc(O)cc1,-3.228049047884462
Cc1ccc(N=Nc2sc(N)nc2-c2ccc(NC(=O)c3ccccc3)cc2)cc1,3.0
CC(C)c1ccc(C2CC(c3ccc(O)cc3)=NN2C(=O)c2cccnc2)cc1,-1.7004397181410922
Fc1ccc(-c2cnc(-c3ccc4nc(-c5ccc(Br)cc5)c(Nc5ccccc5)n4c3)[nH]2)cc1,-0.41142624572646497
O=C1CC(C2CCCC2)Oc2cc(O)cc(O)c21,-2.643856189774725
C=CC(C)(C=Cc1ccc(OCCCCNC(=N)N)cc1)CCC=C(C)C,-4.643856189774724
COC(=O)CCCC1C2CCCN3CCCC(CN1C(=O)c1cc4ccc(Cl)cc4n1Cc1ccc(OC)cc1)C23,0.3677317845004871
O=[N+]([O-])c1ccc2nc(-c3ccc(Br)cc3)oc2c1,-4.643856189774724
Cc1snnc1C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,2.321928094887362
CC(CCc1ccccc1)NC(=O)Nc1cccc(C(F)(F)F)c1F,-2.643856189774725
CCCCNCCOc1cc(O)c2c(=O)cc(-c3ccc4c(c3)OCCO4)oc2c1,-4.643856189774724
CCCCCCCC1CC(=O)c2c(OCOC)cc(OCOC)cc2O1,-3.643856189774725
C=CCC=Nn1c(S)nnc1-c1ccncc1,-3.350497247084133
C#CCOCCCCCCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1,-3.0
O=C(O)CCN1C(=O)C(=Cc2cc3ccccc3nc2Cl)SC1=S,-4.906890595608519
NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,4.321928094887363
CC1OC(OC2C(N)CC(N)C(OC3OC(CN)C(O)C(O)C3N)C2O)C(O)C(N)C1OCC(O)CN,-2.0
CC(=O)NCC1CC(c2cc(F)c(N3CCNCC3)c(F)c2)=NO1,-4.0
CCN(CCO)C(=S)SC1=C(C(=O)O)N2C(=O)C(C(C)O)C2C1C,-2.643856189774725
CC(=NNC(=N)N)c1cnn(-c2ccc(C#CC3(O)CCCCC3)cc2)c1C,-2.0
CNc1cc(F)cc2c(NCCN)c(C(=O)Nc3ccc(C(=O)O)cc3)c(=O)[nH]c12,-2.0
NC(=NO)c1ccc(-c2ccc(N3CC(CNC(=O)C(F)(F)F)OC3=O)cc2F)cc1,-1.0
COC(=O)N1CCC(Oc2cccc(C(CC#N)Nc3nc4nc(C)cc(N5CCN(C)CC5)c4[nH]3)c2)CC1,-2.0
COc1ccc(-c2nc3sc(C)nn3c2C=NNc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)cc1,-4.643856189774724
Oc1c(-c2nnc(S)n2-c2ccccc2)cnc2c(C(F)(F)F)cccc12,-2.643856189774725
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,6.265344566520995
CCCCC(CN(O)C=O)C(=O)N1CCCC1c1nnc(-c2ccc(C#N)cc2F)s1,-3.0
COc1ccc2nc(C)cc(-n3cc(CNS(=O)(=O)c4ccc(F)cc4)nn3)c2c1,-1.6415460290875237
CN(C)C(=O)Cn1c(=O)ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c21,-5.0
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C=Cc4cc(CO)no4)C3)C(C)C12,5.321928094887363
CCCCCCCCN(CCCCCCCC)C(=S)[S-],-2.0
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccccc2F)CC(C)N1,1.3219280948873622
CCCCC(CN(O)C=O)C(=O)N1CC2(CC2)CC1C(=O)Nc1ccc(F)c[n+]1[O-],-0.0
CN(C)c1ccc(C2CN(c3c(F)cc4c(=O)c(C(=O)O)cn(C5CC5)c4c3F)CC2N)cc1,2.321928094887362
CCC1CCNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1,-4.643856189774724
NCCCC(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1C1OC(CO)C(O)C(N)C1O,-3.643856189774725
CCCCNc1nc(SCCCC)nc2ccccc12,-1.0
CCc1[nH]c2nc(Sc3cnc4nccnc4c3)nc(N3CC4C(C3)C4(N)C(N)=O)c2c1Cl,2.0
CCCCCCOC1OC(CN)C(N)C(OCc2ccc3ccccc3c2)C1N,-4.0
CC(CO)C1CCC2C3C(N)CC4CC(NCCCNCCCCN)CCC4(C)C3CCC12C,-5.0
